"","quarter","state","temp_mean","temp_sd"
"983","19/04","Illinois",5.08976507936508,5.72217961953012
"984","19/04","Indiana",6.06166311460889,6.1671626657349
"985","19/04","Iowa",2.32995625546807,5.3587441039312
"986","19/04","Kansas",5.90815075060086,4.25537356953236
"987","19/04","Kentucky",8.81224704371819,5.9063016338794
"988","19/04","Louisiana",15.3970528846154,4.76757291387971
"989","19/04","Maine",1.25400470809793,6.60781016329472
"990","19/04","Maryland",8.45881720430107,6.27161929388769
"991","19/04","Massachusetts",4.82762711864408,6.06845018495069
"992","19/04","Michigan",2.09021156986726,5.79554316580743
"993","19/04","Minnesota",-1.81600873735383,7.14530736332825
"994","19/04","Mississippi",13.4835912698413,5.11345215518417
"995","19/04","Missouri",6.76384950433815,4.71907417974815
"996","19/04","Montana",-0.96613976676652,2.28635380319952
"997","19/04","Nebraska",2.60754085791052,4.0305015037544
"998","19/04","Nevada",3.6216226355677,3.36117791623114
"999","19/04","New Hampshire",1.83067341275085,6.50939439657649
"1000","19/04","New Jersey",7.15636827837196,6.3910262467942
"1001","19/04","New Mexico",5.70188217598323,4.15873675878602
"1002","19/04","New York",3.69982250881359,6.48896312775446
"1003","19/04","North Carolina",11.3340848804291,5.65982316930632
"1004","19/04","North Dakota",-2.90961938229107,6.04591139859359
"1005","19/04","Ohio",6.30829002181682,6.36124944060229
"1006","19/04","Oklahoma",9.40828170908799,4.0729053206972
"1007","19/04","Oregon",4.54940389363723,2.40138629303293
"1008","19/04","Pennsylvania",5.43193720932266,6.28292845541413
"1009","19/04","Rhode Island",6.13703703703702,5.8977125020809
"1010","19/04","South Carolina",13.3007114725304,5.80135894474966
"1011","19/04","South Dakota",-0.0868769063180853,4.56011358208903
"1012","19/04","Tennessee",10.0743303902786,5.47469889882898
"1013","19/04","Texas",13.7177572207759,4.37469331132505
"1014","19/04","Utah",1.21635477946216,3.65289338890469
"1015","19/04","Vermont",0.98980392156863,6.91583776317456
"1016","19/04","Virginia",9.2407445054945,5.8965695318232
"1017","19/04","Washington",3.72069403753529,2.33791073390615
"1018","19/04","West Virginia",7.10137900746597,6.13080104353516
"1019","19/04","Wisconsin",0.820701754385967,6.14463123186546
"1020","19/04","Wyoming",-2.25060974610974,3.02401333159532
"1021","20/01","Alabama",12.1569304786174,4.08737851392844
"1022","20/01","Alaska",-13.8959479659802,5.4243721469409
"1023","20/01","Arizona",7.14040926409316,1.80929034979755
"1024","20/01","Arkansas",8.65689528327834,4.02562544822381
"1025","20/01","California",8.57051979674331,1.02714364171058
"1026","20/01","Colorado",-2.03238581089344,3.71820723777181
"1027","20/01","Connecticut",2.47074242424242,2.50456786425106
"1028","20/01","Delaware",6.22833333333334,2.75922694487665
"1029","20/01","District of Columbia",6.88333333333333,2.99719174116928
"1030","20/01","Florida",19.5964460274237,2.29993333019942
"1031","20/01","Georgia",12.0577363962915,3.6681852080256
"1032","20/01","Hawaii",19.9243094916779,0.362926016221725
"1033","20/01","Idaho",-1.45726306079986,2.74100235698393
"1034","20/01","Illinois",1.6597559607438,4.05297856679007
"1035","20/01","Indiana",2.71736922253776,3.48491257490002
"1036","20/01","Iowa",-1.63614646464646,5.20069468801134
"1037","20/01","Kansas",3.51809503973978,4.35131994867609
"1038","20/01","Kentucky",6.38195001732501,3.68480407782479
"1039","20/01","Louisiana",14.6630961360084,4.35212633525415
"1040","20/01","Maine",-3.82889148646016,3.03403817259374
"1041","20/01","Maryland",6.04517612161661,3.07951391455251
"1042","20/01","Massachusetts",1.69488528138528,2.38812964978833
"1043","20/01","Michigan",-1.93606194332487,3.07044504847041
"1044","20/01","Minnesota",-6.66029855320775,5.23852901229982
"1045","20/01","Mississippi",12.7969754542278,4.36752034054942
"1046","20/01","Missouri",3.84486948209941,4.5249198715112
"1047","20/01","Montana",-2.72426106202266,1.96804100868415
"1048","20/01","Nebraska",0.29721327289277,4.09075674090806
"1049","20/01","Nevada",1.76676240344913,1.38551859712939
"1050","20/01","New Hampshire",-2.04053429705216,2.99381127636009
"1051","20/01","New Jersey",4.50105466428996,2.65790234394101
"1052","20/01","New Mexico",3.88798728233476,3.32455418307909
"1053","20/01","New York",0.151498708010337,3.07669475638402
"1054","20/01","North Carolina",9.38546131618474,3.08601898602071
"1055","20/01","North Dakota",-6.62023384677952,4.74304047111403
"1056","20/01","Ohio",2.85021937588948,3.45979937331354
"1057","20/01","Oklahoma",7.95333398461514,4.22896319330111
"1058","20/01","Oregon",2.96019562235896,0.782020719405629
"1059","20/01","Pennsylvania",2.48312648009473,3.14562989250985
"1060","20/01","Rhode Island",3.28259259259259,2.29363863529119
"1061","20/01","South Carolina",11.4902891566265,3.15865544754833
"1062","20/01","South Dakota",-2.97144276131505,4.51172400435511
"1063","20/01","Tennessee",8.00481264454347,3.71098426134626
"1064","20/01","Texas",12.6068873644538,4.22472312008295
"1065","20/01","Utah",-0.88829205884321,3.06805441875711
"1066","20/01","Vermont",-3.21402240896358,3.31730062328936
"1067","20/01","Virginia",7.16930284696789,3.19327571578275
"1068","20/01","Washington",2.12986472471751,1.01148708785536
"1069","20/01","West Virginia",4.51048941798942,3.28091365721088
"1070","20/01","Wisconsin",-3.42469449485783,4.42715560790178
"1071","20/01","Wyoming",-4.18674613779408,3.53734167448727
"1072","20/02","Alabama",20.4704890461634,4.22211717891161
"1073","20/02","Alaska",6.45321652003911,6.1292491285349
"1074","20/02","Arizona",18.8685396651322,4.97089249425809
"1075","20/02","Arkansas",19.4763541666666,4.98198788188092
"1076","20/02","California",14.9069294945133,2.54591261947489
"1077","20/02","Colorado",10.9077795277582,5.6669877100115
"1078","20/02","Connecticut",13.6676052631579,6.61809567092807
"1079","20/02","Delaware",16.3302222222222,6.1087583875152
"1080","20/02","District of Columbia",17.4466666666667,6.05422235578884
"1081","20/02","Florida",25.2904002543673,2.03382826983624
"1082","20/02","Georgia",20.4012535945363,3.99534757305048
"1083","20/02","Hawaii",21.6187345202345,0.993404078929576
"1084","20/02","Idaho",9.65187550900356,4.11139937356436
"1085","20/02","Illinois",16.0323476272573,6.78729839883206
"1086","20/02","Indiana",15.7852206119163,6.55302430710576
"1087","20/02","Iowa",15.0702329358381,7.41235052704009
"1088","20/02","Kansas",17.734272437045,7.11374380788244
"1089","20/02","Kentucky",17.1135282051282,5.52136072455672
"1090","20/02","Louisiana",23.0421120407444,3.71010621571711
"1091","20/02","Maine",10.9674745762712,6.83649373516294
"1092","20/02","Maryland",16.2927096774194,5.89891649049401
"1093","20/02","Massachusetts",13.024737236901,6.76876838849594
"1094","20/02","Michigan",11.5186449612403,7.14563720411831
"1095","20/02","Minnesota",11.972762568247,7.85529636097298
"1096","20/02","Mississippi",21.5514631736238,4.1851396672872
"1097","20/02","Missouri",17.3280455635492,6.33122745446963
"1098","20/02","Montana",8.94569757274234,5.37792510159006
"1099","20/02","Nebraska",15.0120224810981,7.7188666282092
"1100","20/02","Nevada",12.4954893029675,4.34006902256157
"1101","20/02","New Hampshire",11.7212300339192,6.85683373019356
"1102","20/02","New Jersey",15.2320944741533,6.37996377044666
"1103","20/02","New Mexico",16.1951314294669,4.94974305763066
"1104","20/02","New York",12.4921119678932,6.71578579748547
"1105","20/02","North Carolina",17.925832395734,4.48073489502682
"1106","20/02","North Dakota",11.3710503624364,8.23389290351911
"1107","20/02","Ohio",14.9957084664674,6.4457190466097
"1108","20/02","Oklahoma",20.0273659553937,5.86193300753276
"1109","20/02","Oregon",11.1202101452809,3.05074378140204
"1110","20/02","Pennsylvania",13.7851821111335,6.2298575296735
"1111","20/02","Rhode Island",13.6551851851852,6.63765142658946
"1112","20/02","South Carolina",20.1002320897994,3.94870385963966
"1113","20/02","South Dakota",12.8725062656642,7.83245737826629
"1114","20/02","Tennessee",17.723031618266,5.0868327081066
"1115","20/02","Texas",22.933337418153,4.29290273748876
"1116","20/02","Utah",11.2491292280549,4.81116889284
"1117","20/02","Vermont",11.2214362373737,6.7899408828149
"1118","20/02","Virginia",16.6442394557823,5.14167673871927
"1119","20/02","Washington",10.8084864522732,3.11479564279653
"1120","20/02","West Virginia",14.5277274947275,5.53811789947316
"1121","20/02","Wisconsin",12.3714160212576,7.20107169524257
"1122","20/02","Wyoming",8.33147809551151,5.88043633114119
"1123","20/03","Alabama",25.6248656693159,2.12476985681408
"1124","20/03","Alaska",10.9742119261537,3.30996265513167
"1125","20/03","Arizona",25.3659629172326,2.40658715230127
"1126","20/03","Arkansas",24.9615068916247,2.67848586209651
"1127","20/03","California",23.3118208162452,1.03935228008118
"1128","20/03","Colorado",17.2177282227303,3.22797711235234
"1129","20/03","Connecticut",21.7092395382395,3.39588692567383
"1130","20/03","Delaware",23.956,3.3942139001542
"1131","20/03","District of Columbia",24.9133333333333,4.20743785852309
"1132","20/03","Florida",28.2782626341974,0.6627825541705
"1133","20/03","Georgia",25.5334609337204,2.23694159824076
"1134","20/03","Hawaii",23.4665952997532,0.247815171453598
"1135","20/03","Idaho",17.4739380376985,2.44999975054924
"1136","20/03","Illinois",22.1056819672131,3.37814134041023
"1137","20/03","Indiana",22.006473988974,3.13221251271034
"1138","20/03","Iowa",21.1404193073427,3.92075929292646
"1139","20/03","Kansas",23.3215712331356,3.73595869686229
"1140","20/03","Kentucky",23.4455919343814,2.95262349981815
"1141","20/03","Louisiana",27.3010401683837,1.64736281579007
"1142","20/03","Maine",18.425213747646,3.36072629097489
"1143","20/03","Maryland",23.5077011494253,3.69509609035061
"1144","20/03","Massachusetts",21.0601141215107,3.32293531987254
"1145","20/03","Michigan",19.0394386492783,4.06637026844765
"1146","20/03","Minnesota",18.6400683291068,4.3569712752145
"1147","20/03","Mississippi",26.3931026208933,1.8442716631562
"1148","20/03","Missouri",23.1513046923806,3.34501352525484
"1149","20/03","Montana",16.7762657204358,2.82078887329906
"1150","20/03","Nebraska",21.5919187237699,3.89054952739987
"1151","20/03","Nevada",20.6249471080054,2.55116431126739
"1152","20/03","New Hampshire",19.1726729708432,3.51487697561377
"1153","20/03","New Jersey",23.0743907828283,3.50056395629487
"1154","20/03","New Mexico",21.077236592826,3.48554447382726
"1155","20/03","New York",20.2153947112861,3.64328742509828
"1156","20/03","North Carolina",24.0800945563278,2.77823341804369
"1157","20/03","North Dakota",18.7815975896531,4.06360193895247
"1158","20/03","Ohio",21.9431427154195,3.39791891465336
"1159","20/03","Oklahoma",25.2659405117979,3.59891820679393
"1160","20/03","Oregon",18.0775276939566,1.10938423834527
"1161","20/03","Pennsylvania",21.3648831435168,3.69770933480942
"1162","20/03","Rhode Island",21.8074074074074,3.3355052800514
"1163","20/03","South Carolina",25.4750803329462,2.58885362849255
"1164","20/03","South Dakota",20.3626083578637,3.97098177201669
"1165","20/03","Tennessee",23.7960115710078,2.6786256651103
"1166","20/03","Texas",27.4030836901143,3.23720382893597
"1167","20/03","Utah",19.015322254555,3.31036100227705
"1168","20/03","Vermont",18.4927956989247,3.83053737482766
"1169","20/03","Virginia",23.2626155432402,3.52784697764007
"1170","20/03","Washington",17.106248502884,0.959097706651243
"1171","20/03","West Virginia",21.6353777472528,3.28754703401811
"1172","20/03","Wisconsin",19.3586407522073,4.18248586118462
"1173","20/03","Wyoming",16.1662296298414,3.46827230783063
"1174","20/04","Alabama",13.5126388130214,5.90805498677806
"1175","20/04","Alaska",-6.44272382127372,5.17712882797323
"1176","20/04","Arizona",11.3229668690815,6.43733946944651
"1177","20/04","Arkansas",11.0297080348097,4.86386975044388
"1178","20/04","California",12.3426458968383,5.60759217460701
"1179","20/04","Colorado",1.8968432575473,5.94133346948115
"1180","20/04","Connecticut",6.90463924963926,5.47434044902718
"1181","20/04","Delaware",9.856,5.61973629274542
"1182","20/04","District of Columbia",10.3983333333333,5.78005262375122
"1183","20/04","Florida",21.3750622389888,5.1542528737871
"1184","20/04","Georgia",13.9777739592692,6.12117935640317
"1185","20/04","Hawaii",22.205835065835,0.79080364924288
"1186","20/04","Idaho",1.38498661944116,5.38505588237343
"1187","20/04","Illinois",6.39753632058289,5.49586328301045
"1188","20/04","Indiana",6.99694360269361,5.49459466735763
"1189","20/04","Iowa",3.59659215362307,5.54391179491486
"1190","20/04","Kansas",7.47988362506342,4.81679022890571
"1191","20/04","Kentucky",9.08655198135197,5.70450916988437
"1192","20/04","Louisiana",15.7478721174004,4.86763156614556
"1193","20/04","Maine",3.11830117129957,4.99007059024417
"1194","20/04","Maryland",9.43533950617284,5.76726799085178
"1195","20/04","Massachusetts",6.59470655806181,5.1902636267953
"1196","20/04","Michigan",3.37771501868058,4.5411513552798
"1197","20/04","Minnesota",-0.25234870121039,5.21722591840188
"1198","20/04","Mississippi",14.2623311160384,5.44620654250611
"1199","20/04","Missouri",7.92370635942942,5.03026143974555
"1200","20/04","Montana",0.779918050745011,3.1908013886234
"1201","20/04","Nebraska",4.43158392073935,4.50340209207905
"1202","20/04","Nevada",4.80023651089635,6.18608578735754
"1203","20/04","New Hampshire",3.68580998389694,5.26661017631077
"1204","20/04","New Jersey",8.55873161764705,5.5840429435308
"1205","20/04","New Mexico",6.68859271835502,6.0283538772783
"1206","20/04","New York",5.52372485025393,5.43263384578957
"1207","20/04","North Carolina",11.765178752523,5.84510297459504
"1208","20/04","North Dakota",-0.429933482802032,4.00824928488089
"1209","20/04","Ohio",6.91824070053553,5.55398549694387
"1210","20/04","Oklahoma",10.5242730389191,4.88804641594026
"1211","20/04","Oregon",5.57741193890017,4.56623494926068
"1212","20/04","Pennsylvania",6.51933618789522,5.71788970312296
"1213","20/04","Rhode Island",7.46777777777779,5.37309977895145
"1214","20/04","South Carolina",13.5901568496207,6.07612274265799
"1215","20/04","South Dakota",2.26350971506773,3.76764825593137
"1216","20/04","Tennessee",10.1303597694295,5.89553587157172
"1217","20/04","Texas",14.8159818725558,4.834136083976
"1218","20/04","Utah",2.64522493614304,6.48495462981214
"1219","20/04","Vermont",2.9271875,5.35926287236932
"1220","20/04","Virginia",9.94371844660194,5.77901241140023
"1221","20/04","Washington",4.54612624131888,3.92348538205979
"1222","20/04","West Virginia",7.40751401383987,5.97492942926298
"1223","20/04","Wisconsin",2.20514024586028,5.17203833283731
"1224","20/04","Wyoming",-0.336771018029427,4.65309562009947
"1225","21/01","Alabama",10.0781810122502,4.15497496089516
"1226","21/01","Alaska",-11.5790800552659,2.67794246331441
"1227","21/01","Arizona",6.86464708186447,1.67143095831453
"1228","21/01","Arkansas",6.19840843489948,5.88806362325314
"1229","21/01","California",8.35911684144439,0.327205545418482
"1230","21/01","Colorado",-2.74563342939481,2.81502111832724
"1231","21/01","Connecticut",0.30888888888889,3.28394812205211
"1232","21/01","Delaware",3.98,3.76809288632857
"1233","21/01","District of Columbia",4.69166666666667,3.87122181401858
"1234","21/01","Florida",18.4902497846684,2.36663956792523
"1235","21/01","Georgia",10.4347115902965,3.63290912042926
"1236","21/01","Hawaii",19.9923773773774,0.495457718628478
"1237","21/01","Idaho",-1.90711254670524,2.87998602566824
"1238","21/01","Illinois",-0.443618959973753,7.25308439291803
"1239","21/01","Indiana",0.731409192324856,6.30257488925964
"1240","21/01","Iowa",-3.43471694087021,8.35126530883755
"1241","21/01","Kansas",1.6359099912916,6.80398648137012
"1242","21/01","Kentucky",4.02498166217343,5.40803668450779
"1243","21/01","Louisiana",11.9860102089269,4.33653801502962
"1244","21/01","Maine",-4.24846386128969,3.15202453638825
"1245","21/01","Maryland",3.73686249467859,4.07860031011539
"1246","21/01","Massachusetts",-0.0552683792815369,3.05268116467311
"1247","21/01","Michigan",-3.16971152651023,5.28231725774988
"1248","21/01","Minnesota",-6.54722426163448,8.00083019705413
"1249","21/01","Mississippi",10.2034278002699,4.77901364946466
"1250","21/01","Missouri",1.91076422674333,7.22928871341978
"1251","21/01","Montana",-3.46951373704027,5.58780585970138
"1252","21/01","Nebraska",-1.59334716582007,7.25028664591543
"1253","21/01","Nevada",1.20747366352201,1.38796418097743
"1254","21/01","New Hampshire",-3.50319277418029,3.41823904598107
"1255","21/01","New Jersey",2.17135416666667,3.62680959003091
"1256","21/01","New Mexico",2.57906087198883,2.7397385908854
"1257","21/01","New York",-1.832380452504,3.94046727350706
"1258","21/01","North Carolina",7.23018024611879,3.68917602884012
"1259","21/01","North Dakota",-6.21521024205803,8.29993083202057
"1260","21/01","Ohio",0.731469907407408,5.6068759858181
"1261","21/01","Oklahoma",5.29181884267951,6.42049620597241
"1262","21/01","Oregon",2.5434436601016,1.35815922146352
"1263","21/01","Pennsylvania",0.44087459672216,4.15232722255682
"1264","21/01","Rhode Island",0.931481481481481,2.75596532198195
"1265","21/01","South Carolina",9.53157981927711,3.57030786143697
"1266","21/01","South Dakota",-3.27794158765211,7.26179265966805
"1267","21/01","Tennessee",6.07803854733762,4.80544059620024
"1268","21/01","Texas",10.3028666820192,4.49849722734133
"1269","21/01","Utah",-1.1699583728845,2.44036780644306
"1270","21/01","Vermont",-4.89327777777778,3.63246392750244
"1271","21/01","Virginia",4.6997991623834,3.85692906737574
"1272","21/01","Washington",1.67465893474101,2.16763447480247
"1273","21/01","West Virginia",2.17251579682088,4.49124599832019
"1274","21/01","Wisconsin",-4.88423991535089,7.25289406455106
"1275","21/01","Wyoming",-4.96179087595828,3.89365646358649
"1276","21/02","Alabama",20.4728629930323,4.36301023827061
"1277","21/02","Alaska",5.65335820527975,6.91524065018226
"1278","21/02","Arizona",19.4749438862448,5.25204611346537
"1279","21/02","Arkansas",19.4761924044841,5.21245667658008
"1280","21/02","California",15.0770194865562,1.91987625641685
"1281","21/02","Colorado",10.5256220904386,5.99378081898774
"1282","21/02","Connecticut",14.9317962962963,5.64670494989354
"1283","21/02","Delaware",17.616,5.31963119022362
"1284","21/02","District of Columbia",18.6983333333333,5.25670127868546
"1285","21/02","Florida",24.753158878865,2.75363133349514
"1286","21/02","Georgia",20.3893677495921,4.25717246886054
"1287","21/02","Hawaii",21.3965528686582,1.11513325350616
"1288","21/02","Idaho",11.1069871192846,6.55061827272884
"1289","21/02","Illinois",16.8692930447331,6.09598718623012
"1290","21/02","Indiana",16.4699278372823,5.8706519235799
"1291","21/02","Iowa",15.9200268817204,6.83580313516181
"1292","21/02","Kansas",17.4558061733275,6.57380067277994
"1293","21/02","Kentucky",17.576642042042,5.27424839406181
"1294","21/02","Louisiana",22.643894424541,4.30470125072597
"1295","21/02","Maine",12.7182437251088,6.105661681722
"1296","21/02","Maryland",17.344367816092,5.1066440172879
"1297","21/02","Massachusetts",14.5142198003426,6.02738148514476
"1298","21/02","Michigan",12.9505662587868,6.37578301330604
"1299","21/02","Minnesota",13.208097328863,7.64643994313701
"1300","21/02","Mississippi",21.2933354700855,4.44599876884942
"1301","21/02","Missouri",17.6012725961971,5.86144564919082
"1302","21/02","Montana",10.1423735049923,6.76785427768722
"1303","21/02","Nebraska",15.270858783008,7.2624125211567
"1304","21/02","Nevada",13.6086824179878,6.47395262166531
"1305","21/02","New Hampshire",13.0193950117964,6.27907651704692
"1306","21/02","New Jersey",16.4297771836007,5.43739008197375
"1307","21/02","New Mexico",15.5985105356454,5.517033390896
"1308","21/02","New York",13.8874667749865,5.96530135637697
"1309","21/02","North Carolina",18.6295650215433,4.34096552634595
"1310","21/02","North Dakota",12.3551224772623,8.00051557363356
"1311","21/02","Ohio",15.9619510484606,5.80963343462562
"1312","21/02","Oklahoma",19.3878560296123,5.6099355396275
"1313","21/02","Oregon",12.3556616748211,5.00684375456489
"1314","21/02","Pennsylvania",15.0097339217629,5.44692833531315
"1315","21/02","Rhode Island",14.5407407407407,5.73962535161962
"1316","21/02","South Carolina",20.2917339969635,4.16041972077884
"1317","21/02","South Dakota",13.6881923076923,7.99515249876248
"1318","21/02","Tennessee",17.9584713851751,4.96621044499606
"1319","21/02","Texas",22.3423629620747,4.49469455505631
"1320","21/02","Utah",12.2391938432085,6.62147612902096
"1321","21/02","Vermont",12.6376702508961,6.21188477103692
"1322","21/02","Virginia",17.4067691673013,4.82958639945286
"1323","21/02","Washington",11.9195164637236,4.80058566764636
"1324","21/02","West Virginia",15.425287226776,5.25759717405478
"1325","21/02","Wisconsin",13.8557953912559,6.85143432078285
"1326","21/02","Wyoming",9.16765879419717,7.29658842676499
"1327","21/03","Alabama",25.3168801095405,1.81552268478713
"1328","21/03","Alaska",10.1270089948168,4.07821235017418
"1329","21/03","Arizona",23.7014396746853,1.5762436832706
"1330","21/03","Arkansas",25.653235162374,1.82006731695411
"1331","21/03","California",23.1897191358238,1.79404781531254
"1332","21/03","Colorado",17.442838179902,2.13892888104208
"1333","21/03","Connecticut",21.1795419103314,2.12969563002989
"1334","21/03","Delaware",23.928,2.34519679344826
"1335","21/03","District of Columbia",24.9283333333333,3.08267875934768
"1336","21/03","Florida",27.8723310861592,0.707050542190811
"1337","21/03","Georgia",25.0891533364155,1.9610187712749
"1338","21/03","Hawaii",22.9338888888889,0.192362464896951
"1339","21/03","Idaho",17.8826494886875,4.11111032725059
"1340","21/03","Illinois",22.8894928135188,1.8320651973886
"1341","21/03","Indiana",22.5889761095665,1.9104747245964
"1342","21/03","Iowa",21.8257472830662,2.11373118445915
"1343","21/03","Kansas",24.8224292871638,1.68223130592747
"1344","21/03","Kentucky",23.4157769373783,2.31410579594236
"1345","21/03","Louisiana",27.0970296023076,1.73551051545637
"1346","21/03","Maine",18.3698938242743,2.44139565985785
"1347","21/03","Maryland",23.5182967032967,2.40103992889709
"1348","21/03","Massachusetts",20.7652964165464,2.18006583227863
"1349","21/03","Michigan",19.3931208387459,2.75743223875697
"1350","21/03","Minnesota",19.6928378932968,2.83618911513894
"1351","21/03","Mississippi",26.1337231968811,1.87975785915463
"1352","21/03","Missouri",24.1078301162559,1.83208390771756
"1353","21/03","Montana",17.6959017171037,3.85174196697075
"1354","21/03","Nebraska",22.5224132249729,2.2437653185879
"1355","21/03","Nevada",20.5995894879306,3.39817174426337
"1356","21/03","New Hampshire",18.7941425736961,2.36383407389602
"1357","21/03","New Jersey",23.046871657754,2.27583299076473
"1358","21/03","New Mexico",20.4888855052413,1.50846047839419
"1359","21/03","New York",20.0617140337927,2.41700501373693
"1360","21/03","North Carolina",23.7753693693694,2.16416903912335
"1361","21/03","North Dakota",20.3197971277633,3.22491278965734
"1362","21/03","Ohio",22.1297675120773,2.22010186650681
"1363","21/03","Oklahoma",26.28827266028,1.21361545183505
"1364","21/03","Oregon",18.3672968555988,2.96448408736727
"1365","21/03","Pennsylvania",21.2789113707609,2.5433513352919
"1366","21/03","Rhode Island",21.0225,2.01358161927944
"1367","21/03","South Carolina",25.0208052511063,2.06919149594929
"1368","21/03","South Dakota",21.4863171794279,2.90233621302268
"1369","21/03","Tennessee",23.4800774194189,2.43856418815555
"1370","21/03","Texas",27.0812906010593,1.12547304420194
"1371","21/03","Utah",18.7262256948924,3.12964235902441
"1372","21/03","Vermont",18.4133042887158,2.61902806145922
"1373","21/03","Virginia",23.322793138121,2.41520959491445
"1374","21/03","Washington",17.3156003734827,2.97194133963697
"1375","21/03","West Virginia",21.5940151515151,2.46666714480489
"1376","21/03","Wisconsin",19.7580246011365,2.57831989086457
"1377","21/03","Wyoming",16.5527017697821,3.32653921702302
"1378","21/04","Alabama",14.6043044007964,4.46948500363171
"1379","21/04","Alaska",-8.82491085986757,7.22448122196823
"1380","21/04","Arizona",11.1100550893042,3.82383376281871
"1381","21/04","Arkansas",13.1932974910394,4.7418227308826
"1382","21/04","California",11.1513622801508,3.92520833519786
"1383","21/04","Colorado",3.15776240078948,4.19944070131642
"1384","21/04","Connecticut",7.29574074074073,5.78706255411008
"1385","21/04","Delaware",10.4681111111111,5.97798597014574
"1386","21/04","District of Columbia",11.1016666666667,6.2781612223113
"1387","21/04","Florida",21.4350764003337,3.24395957097932
"1388","21/04","Georgia",14.3823678050217,4.19767675807711
"1389","21/04","Hawaii",21.3938124889595,0.945576870312442
"1390","21/04","Idaho",2.09478975641382,5.22237369647959
"1391","21/04","Illinois",8.10132767716537,6.44751403313491
"1392","21/04","Indiana",8.41177111006929,6.41877436514147
"1393","21/04","Iowa",5.6902320356818,6.80180743557272
"1394","21/04","Kansas",9.47614241001566,5.09133762368119
"1395","21/04","Kentucky",10.7571799812064,5.58489434129229
"1396","21/04","Louisiana",17.5934545454545,4.31062771598117
"1397","21/04","Maine",3.39072815826294,7.00291024043451
"1398","21/04","Maryland",10.1850451559934,5.95100907821897
"1399","21/04","Massachusetts",7.02781818181817,5.81914000916637
"1400","21/04","Michigan",4.78927936809308,7.16571828826255
"1401","21/04","Minnesota",1.2854500745581,9.16811033708697
"1402","21/04","Mississippi",15.7653846153846,4.34749620749251
"1403","21/04","Missouri",10.1281866846148,4.94725039650148
"1404","21/04","Montana",0.97295359887016,6.7073083801874
"1405","21/04","Nebraska",6.23434255876793,5.45632139952304
"1406","21/04","Nevada",4.74470646455175,4.59945811735657
"1407","21/04","New Hampshire",4.22305329401264,6.51227425390819
"1408","21/04","New Jersey",9.17960487225192,6.00528032232492
"1409","21/04","New Mexico",7.63731776705173,3.68780705511826
"1410","21/04","New York",6.24850967847769,6.35393941212977
"1411","21/04","North Carolina",12.2581369163024,4.8107094247456
"1412","21/04","North Dakota",-0.140819719427324,9.74707790997217
"1413","21/04","Ohio",8.33144505879059,6.44441078967805
"1414","21/04","Oklahoma",13.006767744333,4.40777694016465
"1415","21/04","Oregon",5.15519383918124,3.93964508016746
"1416","21/04","Pennsylvania",7.47811111515623,6.23924649097771
"1417","21/04","Rhode Island",7.89833333333333,5.72972816945388
"1418","21/04","South Carolina",13.8139754517841,4.490831346532
"1419","21/04","South Dakota",3.38648599157664,7.27679252985292
"1420","21/04","Tennessee",11.4970692896175,5.0449736284693
"1421","21/04","Texas",17.0923151349301,3.81950842311894
"1422","21/04","Utah",3.23280143556498,4.46400856418695
"1423","21/04","Vermont",3.38190658602151,6.87969277434128
"1424","21/04","Virginia",10.585577234194,5.53285583652612
"1425","21/04","Washington",3.52273246032324,4.58463059806138
"1426","21/04","West Virginia",8.56548733604702,5.73599412297808
"1427","21/04","Wisconsin",3.70439004487964,7.96741928062543
"1428","21/04","Wyoming",1.10428034875922,4.88279798265383
